"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
182, 4.708754881463291e-01, 1.373151003868607e-01, 8.712891046253941e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.484912292525641e+00
183, 4.738512037694978e-01, 1.369734401348756e-01, 8.717314976128607e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.488053835340074e+00
184, 4.768263088152664e-01, 1.366265032594573e-01, 8.721494954528449e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.491005111965602e+00
185, 4.798007970985921e-01, 1.362743176629185e-01, 8.725523469216142e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.493839893824822e+00
186, 4.827746620891892e-01, 1.359169071096664e-01, 8.730056409363403e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.497043903075796e+00
187, 4.857478973001681e-01, 1.355542947826074e-01, 8.734608901807139e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.500248726346120e+00
188, 4.887204966443613e-01, 1.351865061168979e-01, 8.738907075024438e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.503256501673496e+00
189, 4.916924542522306e-01, 1.348135673444701e-01, 8.743124466198811e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.506200040537759e+00
190, 4.946637639013008e-01, 1.344355007351604e-01, 8.747431836693071e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.509206684274069e+00
191, 4.976344194111085e-01, 1.340523280934177e-01, 8.751585959093591e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.512091383429297e+00
192, 5.006044151157840e-01, 1.336640744046596e-01, 8.755816943912383e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.515033503933840e+00
193, 5.035737454026342e-01, 1.332707640134143e-01, 8.759993595668550e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.517936803698021e+00
194, 5.065424043023029e-01, 1.328724178380430e-01, 8.764392988359321e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.521002131407844e+00
195, 5.095103859440567e-01, 1.324690564555830e-01, 8.768491366288111e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.523837950616960e+00
196, 5.124776850514959e-01, 1.320607044227141e-01, 8.772664855585354e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.526722407654285e+00
197, 5.154442962134766e-01, 1.316473841818833e-01, 8.776731859516826e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.529542533585754e+00
198, 5.184102137179554e-01, 1.312291153867195e-01, 8.781357060608572e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.532770219017419e+00
199, 5.213754319424118e-01, 1.308059175766985e-01, 8.785650088718114e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.535716008912503e+00
200, 5.243399459693759e-01, 1.303778147548862e-01, 8.789431759658486e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.538313048958363e+00
201, 5.273037505459451e-01, 1.299448275671011e-01, 8.793457519923636e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.541121457905053e+00
202, 5.302668401772402e-01, 1.295069744708416e-01, 8.797726320837831e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.544084603491039e+00
203, 5.332292094949719e-01, 1.290642741342349e-01, 8.802206196789545e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.547180359755453e+00
204, 5.361908538853686e-01, 1.286167498436442e-01, 8.806519504433939e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.550141597110369e+00
205, 5.391517682314356e-01, 1.281644205939698e-01, 8.811063272176968e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.553259158939187e+00
206, 5.421119472279604e-01, 1.277073037104381e-01, 8.815115204434407e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.556007531653520e+00
207, 5.450713857472221e-01, 1.272454171179839e-01, 8.819228628069742e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.558801602995322e+00
208, 5.480300794274359e-01, 1.267787832278078e-01, 8.823097402060763e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.561430060718288e+00
209, 5.509880232668309e-01, 1.263074195531379e-01, 8.827041872942805e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.564124124434083e+00
210, 5.539452121767783e-01, 1.258313423391595e-01, 8.831491621344681e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.567156069828006e+00
211, 5.569016412064535e-01, 1.253505688392730e-01, 8.835787136861907e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.570036840624364e+00
212, 5.598573061884258e-01, 1.248651204808128e-01, 8.840007245765314e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.572853933932782e+00
213, 5.628122022061972e-01, 1.243750134711506e-01, 8.844093152542637e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.575581497519331e+00
214, 5.657663243967188e-01, 1.238802630269746e-01, 8.848127757302261e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.578286217804843e+00
215, 5.687196679318232e-01, 1.233808857201052e-01, 8.852262334362300e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.581063958465164e+00
216, 5.716722288146129e-01, 1.228769019599206e-01, 8.856360803941067e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.583810435971808e+00
217, 5.746240024009430e-01, 1.223683267777031e-01, 8.860478405794695e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.586578486817367e+00
218, 5.775749836049163e-01, 1.218551744886693e-01, 8.864513966588905e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.589286585795334e+00
219, 5.805251681208745e-01, 1.213374608090891e-01, 8.868442994233888e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.591910901421652e+00
220, 5.834745519019638e-01, 1.208152052182589e-01, 8.872253105902346e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.594445514052332e+00
221, 5.864231303293685e-01, 1.202884217632240e-01, 8.876263428006604e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.597113855739120e+00
222, 5.893708987307230e-01, 1.197571237957344e-01, 8.880358366290705e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.599820988410372e+00
223, 5.923178525320585e-01, 1.192213261370021e-01, 8.884377823237207e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.602468566862389e+00
224, 5.952639880509851e-01, 1.186810473747284e-01, 8.888446152652433e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.605153515589189e+00
225, 5.982093007215816e-01, 1.181363007179961e-01, 8.892392485698412e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.607748514286528e+00
226, 6.011537858822052e-01, 1.175870986706519e-01, 8.896330890579689e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.610337286953345e+00
227, 6.040974391329804e-01, 1.170334548714865e-01, 8.900226953277564e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.612884323191196e+00
228, 6.070402568962163e-01, 1.164753871583416e-01, 8.903989962963397e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.615348747761714e+00
229, 6.099822346627650e-01, 1.159129080910980e-01, 8.907739712915050e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.617820350396017e+00
230, 6.129233677901437e-01, 1.153460293665854e-01, 8.911519378408315e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.620309689622943e+00
231, 6.158636519490865e-01, 1.147747632899804e-01, 8.915403768794814e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.622841049564984e+00
232, 6.188030836728415e-01, 1.141991268903686e-01, 8.919095679261254e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.625241229133581e+00
233, 6.217416584731172e-01, 1.136191323807962e-01, 8.922917060746670e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.627749985508803e+00
234, 6.246793720077708e-01, 1.130347906341562e-01, 8.926708302803696e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.630220745963202e+00
235, 6.276162197022003e-01, 1.124461126684130e-01, 8.930373420248122e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.632598920434696e+00
236, 6.305521980057098e-01, 1.118531143089043e-01, 8.933903647335141e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.634882167241611e+00
237, 6.334873028784074e-01, 1.112558078446632e-01, 8.937676898684955e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.637326061002015e+00
238, 6.364215298639799e-01, 1.106542034409749e-01, 8.941662769326074e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.639883868221287e+00
239, 6.393548743786771e-01, 1.100483110898360e-01, 8.945559651690898e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.642333069539561e+00
240, 6.422873329370474e-01, 1.094381442467402e-01, 8.948931636014560e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.644456847049049e+00
241, 6.452189014702123e-01, 1.088237162516669e-01, 8.952721398431047e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.646891688157971e+00
242, 6.481495756018628e-01, 1.082050365556042e-01, 8.956291170780825e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.649161073077954e+00
243, 6.510793510794551e-01, 1.075821143975049e-01, 8.959930021108743e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.651500186901504e+00
244, 6.540082234846785e-01, 1.069549603306523e-01, 8.963758912142042e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.653918550542172e+00
245, 6.569361894657652e-01, 1.063235885143323e-01, 8.967005410130899e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.655960288755035e+00
246, 6.598632449873836e-01, 1.056880081706794e-01, 8.970495209879361e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.658215526633092e+00
247, 6.627893853230241e-01, 1.050482279836268e-01, 8.974018513972597e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.660445281549013e+00
248, 6.657146060315586e-01, 1.044042564645117e-01, 8.977530849814869e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.662650763318474e+00
249, 6.686389038469128e-01, 1.037561059784198e-01, 8.981341112764682e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.665054035115215e+00
250, 6.715622746017686e-01, 1.031037873470689e-01, 8.984871684182750e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.667256761802111e+00
251, 6.744847138475603e-01, 1.024473085609432e-01, 8.988060088943474e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.669284610039814e+00
252, 6.774062173145889e-01, 1.017866774165740e-01, 8.991136031812962e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.671265628417819e+00
253, 6.803267807051748e-01, 1.011219023023249e-01, 8.994509128464118e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.673432905201572e+00
254, 6.832464005173048e-01, 1.004529955873545e-01, 8.997824328503128e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.675523430094908e+00
255, 6.861650725409324e-01, 9.977996555244391e-02, 9.001156098951322e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.677628239022035e+00
256, 6.890827922445749e-01, 9.910281944868027e-02, 9.004492424299693e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.679735099834548e+00
257, 6.919995556044196e-01, 9.842156427115623e-02, 9.008001261108221e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.681940020374919e+00
258, 6.949153577375676e-01, 9.773620828735813e-02, 9.011368737831335e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.684022320114777e+00
259, 6.978301959003241e-01, 9.704676252487440e-02, 9.014632517330573e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.686036480610237e+00
260, 7.007440652530954e-01, 9.635323417210177e-02, 9.017872553484508e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.688038886074803e+00
261, 7.036569613849802e-01, 9.565562973044574e-02, 9.021116522711473e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.690045314588350e+00
262, 7.065688797441315e-01, 9.495395561068980e-02, 9.024354431129470e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.692050893411463e+00
263, 7.094798165039121e-01, 9.424821872402515e-02, 9.027584282539602e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.694050613001205e+00
264, 7.123897674202232e-01, 9.353842942928106e-02, 9.030777203259029e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.696019423122152e+00
265, 7.152987285793003e-01, 9.282459417460230e-02, 9.033952650381577e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.697973393142803e+00
266, 7.182066953749298e-01, 9.210671881221244e-02, 9.037062031100330e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.699876437662824e+00
267, 7.211136633925935e-01, 9.138480903305291e-02, 9.040209758571577e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.701802167196595e+00
268, 7.240196279230771e-01, 9.065887052113672e-02, 9.043262492085082e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.703660293907531e+00
269, 7.269245850341697e-01, 8.992891164261353e-02, 9.046257258396110e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.705491251331535e+00
270, 7.298285307072172e-01, 8.919493957461611e-02, 9.049138245160944e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.707250040138435e+00
271, 7.327314605566804e-01, 8.845695943234538e-02, 9.052287291897181e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.709171386964344e+00
272, 7.356333698858744e-01, 8.771497630256489e-02, 9.055551903186760e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.711149243810960e+00
273, 7.385342536742397e-01, 8.696899525227832e-02, 9.058514747389013e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.712938028131947e+00
274, 7.414341081500129e-01, 8.621902104142569e-02, 9.061431571340697e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.714726436233079e+00
275, 7.443329287322240e-01, 8.546506129637217e-02, 9.064380104412882e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.716534914529542e+00
276, 7.472307110676459e-01, 8.470712173015274e-02, 9.067324587501979e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.718326652443931e+00
277, 7.501274511412960e-01, 8.394520657561838e-02, 9.070259217279681e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.720099815588298e+00
278, 7.530231434468374e-01, 8.317932035587371e-02, 9.073148480765820e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.721833712347436e+00
279, 7.559177837046522e-01, 8.240946717218485e-02, 9.076009700447641e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.723547697152151e+00
280, 7.588113671757742e-01, 8.163565114871792e-02, 9.078889152994426e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.725277395867591e+00
281, 7.617038889792042e-01, 8.085787705327886e-02, 9.081775071896030e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.727018976262220e+00
282, 7.645953453908565e-01, 8.007615086466362e-02, 9.084592101916237e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.728716977233455e+00
283, 7.674857314740896e-01, 7.929047647497654e-02, 9.087392894536740e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.730402357252058e+00
284, 7.703750426759843e-01, 7.850085736423586e-02, 9.090176924499425e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.732066971988321e+00
285, 7.732632735593112e-01, 7.770729715348988e-02, 9.093128847137872e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.733822143777975e+00
286, 7.761504197412976e-01, 7.690979907452078e-02, 9.095778076571144e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.735382461865380e+00
287, 7.790364762703234e-01, 7.610836641394361e-02, 9.098442139105112e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.736979090971598e+00
288, 7.819214380665023e-01, 7.530300239359768e-02, 9.101145271703851e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.738585019273302e+00
289, 7.848053005912182e-01, 7.449371064147817e-02, 9.103819042822540e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.740177641042203e+00
290, 7.876880592048756e-01, 7.368049533772349e-02, 9.106520460720291e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.741789189071751e+00
291, 7.905697088385791e-01, 7.286335922288797e-02, 9.109193971294750e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.743380461371482e+00
292, 7.934502445422077e-01, 7.204230484763191e-02, 9.111812193125566e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.744939891779211e+00
293, 7.963296610812720e-01, 7.121733473372750e-02, 9.114621727791701e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.746617488830371e+00
294, 7.992079537750072e-01, 7.038845113241399e-02, 9.117146101922499e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.748107756119305e+00
295, 8.020851170245533e-01, 6.955565644535433e-02, 9.119695533735879e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.749643411121034e+00
296, 8.049611462042714e-01, 6.871895267739649e-02, 9.122343217245037e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.751215039141916e+00
297, 8.078360357383144e-01, 6.787834199056186e-02, 9.125023239744341e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.752806307150983e+00
298, 8.107097804102230e-01, 6.703382632227783e-02, 9.127668584751432e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.754379711107394e+00
299, 8.135823754196880e-01, 6.618540736270748e-02, 9.130286046945407e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.755937188263513e+00
300, 8.164538148461024e-01, 6.533308701228797e-02, 9.132878261455417e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.757483585796158e+00
301, 8.193240944250719e-01, 6.447686686431513e-02, 9.135432683791015e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.759014850750432e+00
302, 8.221932078133263e-01, 6.361674873881928e-02, 9.137958563392169e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.760535867629215e+00
303, 8.250611505414038e-01, 6.275273354627274e-02, 9.140434548980273e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.762043234361979e+00
304, 8.279279163077524e-01, 6.188482261698633e-02, 9.142830287019047e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.763526866924443e+00
305, 8.307935002778694e-01, 6.101301670623030e-02, 9.145105650692497e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.764952814727545e+00
306, 8.336578964325181e-01, 6.013731679386887e-02, 9.147412293282566e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.766403519653278e+00
307, 8.365210995630119e-01, 5.925772347683765e-02, 9.149568481301631e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.767777567838483e+00
308, 8.393831037330334e-01, 5.837423743758581e-02, 9.151850211392736e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.769240052524730e+00
309, 8.422439036487198e-01, 5.748685902249527e-02, 9.154073085260208e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.770632660464562e+00
310, 8.451034931182254e-01, 5.659558871802307e-02, 9.156493939706358e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.772160071071110e+00
311, 8.479618669979962e-01, 5.570042654692751e-02, 9.158843641755733e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.773596899911333e+00
312, 8.508190191379590e-01, 5.480137271009379e-02, 9.161004581438054e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.774925582205382e+00
313, 8.536749437641992e-01, 5.389842715869128e-02, 9.163142372811585e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.776249093100097e+00
314, 8.565296349862294e-01, 5.299158975263410e-02, 9.165447302852598e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.777651389685371e+00
315, 8.593830869080141e-01, 5.208086023220566e-02, 9.167756354906267e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.779047714800098e+00
316, 8.622352988232217e-01, 5.116623655677072e-02, 9.169998143586380e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.780408319964343e+00
317, 8.650862487678685e-01, 5.024772341751978e-02, 9.172169707732204e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.781735413794367e+00
318, 8.679359469530055e-01, 4.932531483392340e-02, 9.174286846671066e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.783047087498627e+00
319, 8.707843811181563e-01, 4.839901139539779e-02, 9.176318857118126e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.784324021697984e+00
320, 8.736315457412782e-01, 4.746881185554532e-02, 9.178369122224769e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.785633987166741e+00
321, 8.764774339333201e-01, 4.653471535509663e-02, 9.180378956991085e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.786932158947156e+00
322, 8.793220395287783e-01, 4.559672073885187e-02, 9.182297937778064e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.788202504281064e+00
323, 8.821653564167095e-01, 4.465482680646850e-02, 9.184079541167778e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.789403644045803e+00
324, 8.850073784907441e-01, 4.370903237087128e-02, 9.185960894618199e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.790688851139485e+00
325, 8.878480991825903e-01, 4.275933646616276e-02, 9.187831694288420e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.791975983466585e+00
326, 8.906875121711482e-01, 4.180573817534983e-02, 9.189595026704958e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.793212356572734e+00
327, 8.935256109197593e-01, 4.084823461771103e-02, 9.191317195732523e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.794441136562996e+00
328, 8.963623877624379e-01, 3.988682213442103e-02, 9.192989340754751e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.795654733604937e+00
329, 8.991978363372026e-01, 3.892149940256195e-02, 9.194600606195634e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.796854592567608e+00
330, 9.020319501843672e-01, 3.795226551980020e-02, 9.195978964372374e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.797936027861565e+00
331, 9.048647230153992e-01, 3.697912004193922e-02, 9.197397147474147e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.799063819560717e+00
332, 9.076961483788910e-01, 3.600205882422778e-02, 9.199148510303750e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.800388430972300e+00
333, 9.105262168555164e-01, 3.502107676127011e-02, 9.200786801562215e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.801644922300616e+00
334, 9.133549235362136e-01, 3.403617335746111e-02, 9.202235351531108e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.802807988376696e+00
335, 9.161822625268430e-01, 3.304734931867973e-02, 9.203867499742048e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.804095445628882e+00
336, 9.190082246102420e-01, 3.205459697559408e-02, 9.205095966248993e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.805167343597724e+00
337, 9.218328016781867e-01, 3.105791363520626e-02, 9.206477314628628e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.806355081636001e+00
338, 9.246559911513784e-01, 3.005730097057486e-02, 9.207904042344569e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.807565511997391e+00
339, 9.274777805461127e-01, 2.905275090958218e-02, 9.209162559486032e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.808703278712609e+00
340, 9.302981629795394e-01, 2.804426178093772e-02, 9.210697165227050e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.810012467727742e+00
341, 9.331171350507518e-01, 2.703183357642059e-02, 9.212148477815074e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.811275614073550e+00
342, 9.359346856159459e-01, 2.601545554592160e-02, 9.213345415946821e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.812423500153003e+00
343, 9.387508115087423e-01, 2.499513238893998e-02, 9.214478000135577e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.813559429688721e+00
344, 9.415654992932311e-01, 2.397085245636506e-02, 9.215847663502825e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.814840244110715e+00
345, 9.443787458638162e-01, 2.294262025511042e-02, 9.217435141636865e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.816242141506467e+00
346, 9.471905392795192e-01, 2.191042461593059e-02, 9.218700834684812e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.817467727440397e+00
347, 9.500008763383140e-01, 2.087426614105461e-02, 9.219657775894701e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.818571163758699e+00
348, 9.528097461436884e-01, 1.983414081041899e-02, 9.220665529013716e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.819734769067705e+00
349, 9.556171424331865e-01, 1.879003951674527e-02, 9.221697912820572e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.820940526120255e+00
350, 9.584230563619318e-01, 1.774196254368715e-02, 9.222850830115841e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.822238119399699e+00
351, 9.612274789886801e-01, 1.668990620120808e-02, 9.223731282516373e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.823393765450909e+00
352, 9.640304044323322e-01, 1.563386370380612e-02, 9.224480499725928e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.824493984715032e+00
353, 9.668318240495529e-01, 1.457383035382023e-02, 9.225344551516355e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.825663291340248e+00
354, 9.696317265004318e-01, 1.350980265976329e-02, 9.226230496962680e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.826848513082489e+00
355, 9.724301069442334e-01, 1.244177454639636e-02, 9.226858339348593e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.827866332400997e+00
356, 9.752269561448340e-01, 1.136974236650013e-02, 9.227771110158115e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.829091957403629e+00
357, 9.780222668312261e-01, 1.029370225954825e-02, 9.228069248080323e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.829882776561363e+00
358, 9.808160251090061e-01, 9.213645746316662e-03, 9.228262815807321e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.830638671858838e+00
359, 9.836082289788677e-01, 8.129571417293934e-03, 9.228535808054884e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.831457038771664e+00
360, 9.863988661676533e-01, 7.041471898753530e-03, 9.228647321560052e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.832174062410834e+00
361, 9.891879268972902e-01, 5.949341999312193e-03, 9.228426219596916e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.832678541310311e+00
362, 9.919754063081914e-01, 4.853177612802440e-03, 9.228312857458516e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.833290263065030e+00
363, 9.947612937152897e-01, 3.752970317896403e-03, 9.227647257385502e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.833513658327694e+00
364, 9.975455792324623e-01, 2.648718254919045e-03, 9.217112160033062e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.826448850843288e+00
365, 9.996900318608091e-01, -1.390314071831134e-03, 9.169056614494753e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.791681331851054e+00
366, 9.972317359739004e-01, -1.443109161990606e-03, 9.244168402066875e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.847032087229588e+00
367, 9.942346605216404e-01, -1.324495834493884e-03, 9.258931683143458e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.857892024049526e+00
368, 9.912375453382828e-01, -1.206890337630979e-03, 9.255366536044147e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.855299581378016e+00
369, 9.882403887589800e-01, -1.090302899052623e-03, 9.252840341760767e-01, 0.000000000000000e+00, 0.000000000000000e+00, 6.853525063510488e+00
