"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,          19,      -3.900305864,       -3.33893179,      -4.004206671,      -2.879663182,               0.5,       2.452053729,     0.02765400208,                 0,                 0,                 0,    -0.02479659833,       2.452053729,     0.02765400208,                 0,     0.01127789402,    0.001782221608
          0,           0,          20,      -3.905047043,      -3.351747491,      -3.999556768,      -2.884247409,               0.5,       2.421087942,     0.02773488152,                 0,                 0,                 0,    -0.02134973514,       2.421087942,     0.02773488152,                 0,     0.01145554486,    0.001782221608
          0,           0,          21,      -3.909640365,      -3.364024744,      -3.994882762,      -2.888675995,               0.5,       2.391451167,     0.02779865907,                 0,                 0,                 0,    -0.01797873967,       2.391451167,     0.02779865907,                 0,      0.0116241801,    0.001782221608
          0,           0,          22,      -3.914107618,      -3.375770673,      -3.990066594,      -2.892958642,               0.5,       2.363069013,     0.02784727635,                 0,                 0,                 0,    -0.01468074851,       2.363069013,     0.02784727635,                 0,     0.01178436863,    0.001782221608
          0,           0,          23,      -3.918424146,      -3.387029115,      -3.985254548,      -2.897081902,               0.5,       2.335870133,     0.02788099836,                 0,                 0,                 0,    -0.01145268578,       2.335870133,     0.02788099836,                 0,     0.01193602245,    0.001782221608
          0,           0,          24,      -3.922589247,       -3.39782556,      -3.980519588,      -2.901052145,               0.5,       2.309787306,     0.02790015026,                 0,                 0,                 0,   -0.008291689733,       2.309787306,     0.02790015026,                 0,     0.01207909931,    0.001782221608
          0,           0,          25,      -3.926609521,      -3.408171367,      -3.975823115,       -2.90487397,               0.5,        2.28475766,      0.0279062874,                 0,                 0,                 0,   -0.005195365569,        2.28475766,      0.0279062874,                 0,     0.01221411264,    0.001782221608
          0,           0,          26,      -3.930484049,      -3.418090312,      -3.971131791,      -2.908548903,               0.5,       2.260723049,      0.0278995784,                 0,                 0,                 0,   -0.002161571486,       2.260723049,      0.0278995784,                 0,      0.0123409979,    0.001782221608
          0,           0,          27,      -3.934225817,      -3.427599095,      -3.966355824,      -2.912084762,               0.5,       2.237630995,      0.0278783081,                 0,                 0,                 0,   0.0008119809195,       2.237630995,      0.0278783081,                 0,     0.01245884963,    0.001782221608
          0,           0,          28,      -3.937808411,      -3.436724378,      -3.961599296,      -2.915467676,               0.5,       2.215430823,     0.02784311175,                 0,                 0,                 0,    0.003727472598,       2.215430823,     0.02784311175,                 0,     0.01256780914,    0.001782221608
          0,           0,          29,      -3.941235347,      -3.445487255,      -3.956973749,      -2.918718238,               0.5,       2.194072481,     0.02779478254,                 0,                 0,                 0,    0.006586810258,       2.194072481,     0.02779478254,                 0,     0.01266812413,    0.001782221608
          0,           0,          30,      -3.944509343,      -3.453915429,      -3.952510906,      -2.921840701,               0.5,       2.173509958,     0.02773390316,                 0,                 0,                 0,    0.009391871425,       2.173509958,     0.02773390316,                 0,      0.0127599614,    0.001782221608
          0,           0,          31,      -3.947640353,      -3.462027982,      -3.948227896,       -2.92484836,               0.5,       2.153700068,     0.02766150101,                 0,                 0,                 0,     0.01214457375,       2.153700068,     0.02766150101,                 0,     0.01284371089,    0.001782221608
          0,           0,          32,      -3.950655753,       -3.46983135,      -3.944071891,      -2.927778444,               0.5,       2.134598556,     0.02757874664,                 0,                 0,                 0,     0.01484656016,       2.134598556,     0.02757874664,                 0,     0.01291987506,    0.001782221608
          0,           0,          33,      -3.953547414,      -3.477352592,      -3.940061956,      -2.930614228,               0.5,       2.116167223,     0.02748603502,                 0,                 0,                 0,     0.01749949526,       2.116167223,     0.02748603502,                 0,     0.01298859312,    0.001782221608
          0,           0,          34,      -3.956314591,      -3.484613458,      -3.936199929,      -2.933352666,               0.5,       2.098371203,     0.02738443244,                 0,                 0,                 0,     0.02010491251,       2.098371203,     0.02738443244,                 0,     0.01305032798,    0.001782221608
          0,           0,          35,      -3.958966647,      -3.491624235,      -3.932459591,      -2.936004514,               0.5,       2.081176712,     0.02727609221,                 0,                 0,                 0,     0.02266414586,       2.081176712,     0.02727609221,                 0,      0.0131060914,    0.001782221608
          0,           0,          36,      -3.961507055,      -3.498399335,      -3.928839659,      -2.938571058,               0.5,       2.064552833,     0.02716197193,                 0,                 0,                 0,     0.02517843748,       2.064552833,     0.02716197193,                 0,     0.01315634625,    0.001782221608
          0,           0,          37,      -3.963941322,      -3.504948102,      -3.925346205,      -2.941055108,               0.5,       2.048471328,     0.02704357023,                 0,                 0,                 0,     0.02764917992,       2.048471328,     0.02704357023,                 0,        0.01320183,    0.001782221608
          0,           0,          38,      -3.966267379,      -3.511283635,      -3.921939468,      -2.943455959,               0.5,       2.032904662,     0.02692228878,                 0,                 0,                 0,      0.0300777833,       2.032904662,     0.02692228878,                 0,     0.01324326186,    0.001782221608
          0,           0,          39,      -3.968501077,      -3.517412576,      -3.918601205,      -2.945795583,               0.5,        2.01782472,     0.02679856288,                 0,                 0,                 0,     0.03246549419,        2.01782472,     0.02679856288,                 0,     0.01328091713,    0.001782221608
          0,           0,          40,      -3.970625704,      -3.523355255,      -3.915323889,      -2.948046794,               0.5,        2.00320781,     0.02667309464,                 0,                 0,                 0,     0.03481340159,        2.00320781,     0.02667309464,                 0,     0.01331519102,    0.001782221608
          0,           0,          41,      -3.972653623,      -3.529119672,      -3.912094411,      -2.950222397,               0.5,       1.989031919,     0.02654642742,                 0,                 0,                 0,       0.037122447,       1.989031919,     0.02654642742,                 0,     0.01334640594,    0.001782221608
          0,           0,          42,      -3.974566053,      -3.534724495,      -3.908919364,      -2.952296101,               0.5,       1.975278236,     0.02641769439,                 0,                 0,                 0,     0.03939376483,       1.975278236,     0.02641769439,                 0,     0.01337416366,    0.001782221608
          0,           0,          43,       -3.97637214,      -3.540173284,      -3.905785988,      -2.954280794,               0.5,       1.961927332,     0.02628658454,                 0,                 0,                 0,     0.04162828816,       1.961927332,     0.02628658454,                 0,     0.01339834769,    0.001782221608
          0,           0,          44,      -3.978080112,       -3.54547139,      -3.902667375,      -2.956185463,               0.5,        1.94896016,     0.02615349351,                 0,                 0,                 0,     0.04382687649,        1.94896016,     0.02615349351,                 0,     0.01341920376,    0.001782221608
          0,           0,          45,      -3.979696646,      -3.550624977,      -3.899563068,      -2.958014705,               0.5,       1.936359117,     0.02601868142,                 0,                 0,                 0,     0.04599052155,       1.936359117,     0.02601868142,                 0,     0.01343690909,    0.001782221608
          0,           0,          46,       -3.98122076,      -3.555640116,      -3.896467423,      -2.959766028,               0.5,       1.924107461,      0.0258822499,                 0,                 0,                 0,     0.04812013523,       1.924107461,      0.0258822499,                 0,     0.01345156153,    0.001782221608
          0,           0,          47,      -3.982652348,      -3.560522833,      -3.893372544,      -2.961438172,               0.5,       1.912189202,     0.02574437546,                 0,                 0,                 0,     0.05021654021,       1.912189202,     0.02574437546,                 0,     0.01346329926,    0.001782221608
          0,           0,          48,      -3.983992577,      -3.565277677,      -3.890265461,       -2.96303148,               0.5,       1.900589063,     0.02560501111,                 0,                 0,                 0,     0.05228064623,       1.900589063,     0.02560501111,                 0,     0.01347214483,    0.001782221608
          0,           0,          49,      -3.985251922,      -3.569909464,       -3.88713512,      -2.964555105,               0.5,       1.889292886,     0.02546375636,                 0,                 0,                 0,     0.05431325676,       1.889292886,     0.02546375636,                 0,     0.01347792952,    0.001782221608
          0,           0,          50,      -3.986428703,      -3.574424555,      -3.883980917,      -2.966006013,               0.5,       1.878287358,     0.02532041087,                 0,                 0,                 0,     0.05631523517,       1.878287358,     0.02532041087,                 0,     0.01348058419,    0.001782221608
          0,           0,          51,      -3.987514052,      -3.578829951,      -3.880788318,      -2.967374013,               0.5,       1.867560037,     0.02517436955,                 0,                 0,                 0,     0.05828753357,       1.867560037,     0.02517436955,                 0,     0.01347981808,    0.001782221608
          0,           0,          52,      -3.988515874,      -3.583127579,      -3.877555142,      -2.968665512,               0.5,       1.857099372,     0.02502509583,                 0,                 0,                 0,     0.06023099604,       1.857099372,     0.02502509583,                 0,     0.01347536713,    0.001782221608
          0,           0,          53,      -3.989431422,      -3.587318913,      -3.874293401,      -2.969876685,               0.5,       1.846894346,     0.02487235959,                 0,                 0,                 0,     0.06214641876,       1.846894346,     0.02487235959,                 0,     0.01346712639,    0.001782221608
          0,           0,          54,      -3.990263938,      -3.591406601,      -3.871020133,      -2.971010251,               0.5,       1.836934322,     0.02471622831,                 0,                 0,                 0,     0.06403453957,       1.836934322,     0.02471622831,                 0,      0.0134551508,    0.001782221608
          0,           0,          55,      -3.991017855,      -3.595393496,      -3.867730588,      -2.972068827,               0.5,       1.827209107,      0.0245566984,                 0,                 0,                 0,     0.06589615056,       1.827209107,      0.0245566984,                 0,      0.0134394571,    0.001782221608
          0,           0,          56,      -3.991697478,      -3.599277276,      -3.864413993,      -2.973057262,               0.5,       1.817707511,     0.02439489354,                 0,                 0,                 0,      0.0677316927,       1.817707511,     0.02439489354,                 0,     0.01342069249,    0.001782221608
          0,           0,          57,      -3.992293596,      -3.603064063,      -3.861071635,      -2.973964096,               0.5,       1.808419894,     0.02423120608,                 0,                 0,                 0,     0.06954177287,       1.808419894,     0.02423120608,                 0,     0.01339910391,    0.001782221608
          0,           0,          58,      -3.992807681,      -3.606759101,      -3.857696963,      -2.974788463,               0.5,       1.799338096,     0.02406490769,                 0,                 0,                 0,     0.07132715664,       1.799338096,     0.02406490769,                 0,     0.01337431122,    0.001782221608
          0,           0,          59,      -3.993244764,      -3.610364027,      -3.854290199,      -2.975534773,               0.5,        1.79045456,     0.02389499477,                 0,                 0,                 0,     0.07308861374,        1.79045456,     0.02389499477,                 0,     0.01334577001,    0.001782221608
          0,           0,          60,      -3.993590294,      -3.613883355,      -3.850856849,      -2.976186322,               0.5,       1.781762487,     0.02372044756,                 0,                 0,                 0,     0.07482683889,       1.781762487,     0.02372044756,                 0,      0.0133129122,    0.001782221608
          0,           0,          61,      -3.993845877,      -3.617316315,      -3.847408755,      -2.976746481,               0.5,       1.773254538,     0.02354163487,                 0,                 0,                 0,     0.07654242211,       1.773254538,     0.02354163487,                 0,     0.01327594791,    0.001782221608
          0,           0,          62,      -3.994021076,      -3.620664304,      -3.843944295,      -2.977224335,               0.5,       1.764924004,     0.02335823189,                 0,                 0,                 0,     0.07823600211,       1.764924004,     0.02335823189,                 0,     0.01323469557,    0.001782221608
          0,           0,          63,      -3.994106574,      -3.623927485,      -3.840461612,      -2.977611376,               0.5,        1.75676438,     0.02317023858,                 0,                 0,                 0,     0.07990805926,        1.75676438,     0.02317023858,                 0,      0.0131891555,    0.001782221608
          0,           0,          64,      -3.994103184,      -3.627108194,      -3.836963095,      -2.977908048,               0.5,       1.748769411,     0.02297749873,                 0,                 0,                 0,     0.08155904664,       1.748769411,     0.02297749873,                 0,     0.01313923871,    0.001782221608
          0,           0,          65,      -3.994016154,      -3.630208792,      -3.833443153,      -2.978118121,               0.5,       1.740932999,     0.02277999793,                 0,                 0,                 0,     0.08318933241,       1.740932999,     0.02277999793,                 0,     0.01308493661,    0.001782221608
          0,           0,          66,      -3.993850319,      -3.633226946,       -3.82989407,      -2.978246731,               0.5,       1.733248522,     0.02257876843,                 0,                 0,                 0,     0.08479922775,       1.733248522,     0.02257876843,                 0,     0.01302684995,    0.001782221608
          0,           0,          67,      -3.993606373,      -3.636165011,      -3.826344902,      -2.978294767,               0.5,       1.725710116,     0.02237469745,                 0,                 0,                 0,      0.0863891463,       1.725710116,     0.02237469745,                 0,      0.0129655017,    0.001782221608
          0,           0,          68,      -3.993288404,        -3.6390251,      -3.822791002,      -2.978264865,               0.5,       1.718312583,     0.02216793431,                 0,                 0,                 0,     0.08795955244,       1.718312583,     0.02216793431,                 0,      0.0129009905,    0.001782221608
          0,           0,          69,       -3.99288664,       -3.64180707,      -3.819229821,      -2.978146325,               0.5,       1.711051155,     0.02195812603,                 0,                 0,                 0,     0.08951094342,       1.711051155,     0.02195812603,                 0,     0.01283312072,    0.001782221608
          0,           0,          70,       -3.99238748,      -3.644514495,      -3.815669124,      -2.977925132,               0.5,       1.703920977,     0.02174546438,                 0,                 0,                 0,     0.09104364478,       1.703920977,     0.02174546438,                 0,      0.0127620146,    0.001782221608
          0,           0,          71,       -3.99181428,      -3.647146525,      -3.812113672,      -2.977627108,               0.5,          1.696917,     0.02153065396,                 0,                 0,                 0,     0.09255789376,          1.696917,     0.02153065396,                 0,     0.01268810081,    0.001782221608
          0,           0,          72,      -3.991170321,      -3.649702112,      -3.808562622,      -2.977255153,               0.5,       1.690034621,     0.02131359784,                 0,                 0,                 0,     0.09405389922,       1.690034621,     0.02131359784,                 0,       0.012611338,    0.001782221608
          0,           0,          73,      -3.990445743,      -3.652185528,      -3.805002466,      -2.976799028,               0.5,       1.683269639,     0.02109397875,                 0,                 0,                 0,      0.0955319694,       1.683269639,     0.02109397875,                 0,     0.01253155066,    0.001782221608
          0,           0,          74,      -3.989639785,      -3.654595974,      -3.801439201,      -2.976258961,               0.5,       1.676617872,     0.02087211019,                 0,                 0,                 0,     0.09699240654,       1.676617872,     0.02087211019,                 0,     0.01244893696,    0.001782221608
          0,           0,          75,      -3.988763907,      -3.656934909,        -3.7978848,      -2.975646368,               0.5,       1.670075327,     0.02064833184,                 0,                 0,                 0,     0.09843548439,       1.670075327,     0.02064833184,                 0,     0.01236371289,    0.001782221608
          0,           0,          76,      -3.987820213,       -3.65920238,      -3.794335795,        -2.9749634,               0.5,       1.663638085,     0.02042301265,                 0,                 0,                 0,     0.09986145932,       1.663638085,     0.02042301265,                 0,     0.01227611512,    0.001782221608
          0,           0,          77,      -3.986818827,      -3.661394802,       -3.79079223,      -2.974219528,               0.5,        1.65730232,     0.02019666572,                 0,                 0,                 0,      0.1012706171,        1.65730232,     0.02019666572,                 0,     0.01218647043,    0.001782221608
          0,           0,          78,      -3.985754793,      -3.663514518,      -3.787254397,       -2.97340968,               0.5,       1.651064421,     0.01996960693,                 0,                 0,                 0,      0.1026632231,       1.651064421,     0.01996960693,                 0,     0.01209498956,    0.001782221608
          0,           0,          79,      -3.984620247,      -3.665568398,      -3.783726222,      -2.972525593,               0.5,       1.644920798,     0.01974253394,                 0,                 0,                 0,      0.1040395033,       1.644920798,     0.01974253394,                 0,     0.01200211826,    0.001782221608
          0,           0,          80,      -3.983411818,      -3.667559096,      -3.780216536,      -2.971567162,               0.5,       1.638868162,     0.01951573557,                 0,                 0,                 0,       0.105399693,       1.638868162,     0.01951573557,                 0,     0.01190805705,    0.001782221608
          0,           0,          81,      -3.982139736,      -3.669483197,      -3.776729481,      -2.970544204,               0.5,       1.632903378,     0.01928950952,                 0,                 0,                 0,       0.106744001,       1.632903378,     0.01928950952,                 0,     0.01181301342,    0.001782221608
          0,           0,          82,       -3.98080579,      -3.671335601,      -3.773261769,       -2.96945841,               0.5,        1.62702346,     0.01906410587,                 0,                 0,                 0,      0.1080726412,        1.62702346,     0.01906410587,                 0,     0.01171716717,    0.001782221608
          0,           0,          83,      -3.979413473,      -3.673116944,       -3.76981364,      -2.968312876,               0.5,       1.621225516,     0.01883979586,                 0,                 0,                 0,      0.1093858463,       1.621225516,     0.01883979586,                 0,     0.01162071265,    0.001782221608
          0,           0,          84,      -3.977963044,      -3.674826997,      -3.766390712,      -2.967107522,               0.5,       1.615506831,     0.01861683513,                 0,                 0,                 0,      0.1106838276,       1.615506831,     0.01861683513,                 0,      0.0115238356,    0.001782221608
          0,           0,          85,      -3.976456163,      -3.676468591,      -3.762992128,      -2.965843536,               0.5,       1.609864765,      0.0183954108,                 0,                 0,                 0,      0.1119668056,       1.609864765,      0.0183954108,                 0,      0.0114266808,    0.001782221608
          0,           0,          86,      -3.974901139,      -3.678039075,      -3.759609263,      -2.964529914,               0.5,       1.604296256,     0.01817599488,                 0,                 0,                 0,      0.1132349455,       1.604296256,     0.01817599488,                 0,     0.01132957508,    0.001782221608
          0,           0,          87,      -3.973286564,      -3.679541008,      -3.756245353,      -2.963155717,               0.5,       1.598798579,     0.01795900436,                 0,                 0,                 0,      0.1144884421,       1.598798579,     0.01795900436,                 0,     0.01123281231,    0.001782221608
          0,           0,          88,      -3.971618395,      -3.680976327,      -3.752897891,       -2.96172756,               0.5,       1.593369486,     0.01774461263,                 0,                 0,                 0,      0.1157274869,       1.593369486,     0.01774461263,                 0,     0.01113653348,    0.001782221608
          0,           0,          89,      -3.969910855,      -3.682345453,      -3.749578266,      -2.960258478,               0.5,       1.588006559,     0.01753315735,                 0,                 0,                 0,      0.1169522331,       1.588006559,     0.01753315735,                 0,     0.01104098547,    0.001782221608
          0,           0,          90,      -3.968143364,      -3.683651563,      -3.746281042,      -2.958728887,               0.5,       1.582707552,      0.0173248304,                 0,                 0,                 0,      0.1181628836,       1.582707552,      0.0173248304,                 0,     0.01094632446,    0.001782221608
          0,           0,          91,      -3.966331672,      -3.684890581,      -3.743001901,      -2.957154624,               0.5,       1.577470528,     0.01711970093,                 0,                 0,                 0,      0.1193596742,       1.577470528,     0.01711970093,                 0,     0.01085262807,    0.001782221608
          0,           0,          92,      -3.964468562,      -3.686062449,      -3.739738512,       -2.95552774,               0.5,       1.572293647,     0.01691774529,                 0,                 0,                 0,      0.1205428178,       1.572293647,     0.01691774529,                 0,     0.01075991455,    0.001782221608
          0,           0,          93,      -3.962549321,      -3.687173026,      -3.736495135,      -2.953843455,               0.5,       1.567175161,     0.01671900907,                 0,                 0,                 0,       0.121712533,       1.567175161,     0.01671900907,                 0,     0.01066824532,    0.001782221608
          0,           0,          94,      -3.960579298,      -3.688222998,      -3.733269922,      -2.952108298,               0.5,       1.562113552,     0.01652332856,                 0,                 0,                 0,      0.1228690421,       1.562113552,     0.01652332856,                 0,     0.01057754639,    0.001782221608
          0,           0,          95,      -3.958566362,       -3.68921007,      -3.730062082,      -2.950328803,               0.5,       1.557107585,     0.01633041274,                 0,                 0,                 0,      0.1240125861,       1.557107585,     0.01633041274,                 0,     0.01048765859,    0.001782221608
          0,           0,          96,      -3.956495521,      -3.690136308,      -3.726865006,      -2.948490619,               0.5,       1.552155763,     0.01614011027,                 0,                 0,                 0,      0.1251433532,       1.552155763,     0.01614011027,                 0,     0.01039851196,    0.001782221608
          0,           0,          97,      -3.954375818,      -3.690997974,      -3.723678578,      -2.946603164,               0.5,       1.547256628,     0.01595225722,                 0,                 0,                 0,      0.1262615435,       1.547256628,     0.01595225722,                 0,     0.01031002675,    0.001782221608
          0,           0,          98,      -3.952213784,       -3.69179588,      -3.720507239,      -2.944671854,               0.5,       1.542408702,     0.01576679517,                 0,                 0,                 0,      0.1273673417,       1.542408702,     0.01576679517,                 0,     0.01022219023,    0.001782221608
          0,           0,          99,      -3.950005305,      -3.692531587,      -3.717339525,      -2.942693854,               0.5,       1.537610574,     0.01558366637,                 0,                 0,                 0,      0.1284609303,       1.537610574,     0.01558366637,                 0,     0.01013498908,    0.001782221608
          0,           0,         100,      -3.947758157,      -3.693204804,      -3.714177977,      -2.940676987,               0.5,       1.532860558,     0.01540324771,                 0,                 0,                 0,      0.1295424152,       1.532860558,     0.01540324771,                 0,     0.01004869466,    0.001782221608
          0,           0,         101,      -3.945457826,      -3.693825276,       -3.71103174,      -2.938607334,               0.5,        1.52815732,     0.01522549918,                 0,                 0,                 0,       0.130611956,        1.52815732,     0.01522549918,                 0,    0.009963306124,    0.001782221608
          0,           0,         102,      -3.943113169,      -3.694387208,      -3.707897272,      -2.936491579,               0.5,       1.523499599,      0.0150503492,                 0,                 0,                 0,      0.1316697154,       1.523499599,      0.0150503492,                 0,    0.009878800895,    0.001782221608
          0,           0,         103,      -3.940727214,      -3.694887903,      -3.704772734,      -2.934333281,               0.5,       1.518886148,     0.01487773577,                 0,                 0,                 0,      0.1327158303,       1.518886148,     0.01487773577,                 0,     0.00979516193,    0.001782221608
          0,           0,         104,      -3.938312195,      -3.695330887,      -3.701658864,      -2.932143867,               0.5,       1.514315779,     0.01470766645,                 0,                 0,                 0,       0.133750464,       1.514315779,     0.01470766645,                 0,    0.009712417087,    0.001782221608
          0,           0,         105,      -3.935861744,      -3.695719443,      -3.698556115,       -2.92991741,               0.5,       1.509787306,     0.01454018738,                 0,                 0,                 0,      0.1347737648,       1.509787306,     0.01454018738,                 0,      0.0096306197,    0.001782221608
          0,           0,         106,      -3.933386649,      -3.696049855,      -3.695457921,      -2.927666044,               0.5,       1.505299598,      0.0143752256,                 0,                 0,                 0,      0.1357858847,       1.505299598,      0.0143752256,                 0,    0.009549743867,    0.001782221608
          0,           0,         107,       -3.93087654,      -3.696334237,      -3.692362865,      -2.925378402,               0.5,       1.500851363,     0.01421298475,                 0,                 0,                 0,      0.1367869275,       1.500851363,     0.01421298475,                 0,    0.009469948255,    0.001782221608
          0,           0,         108,      -3.928331103,      -3.696561978,      -3.689274737,      -2.923053672,               0.5,       1.496441306,     0.01405362251,                 0,                 0,                 0,      0.1377770183,       1.496441306,     0.01405362251,                 0,     0.00939136233,    0.001782221608
          0,           0,         109,      -3.925754253,      -3.696738431,      -3.686191799,      -2.920695593,               0.5,       1.492068443,      0.0138971787,                 0,                 0,                 0,      0.1387563052,       1.492068443,      0.0138971787,                 0,    0.009314035672,    0.001782221608
          0,           0,         110,      -3.923153444,      -3.696862221,      -3.683116686,      -2.918311369,               0.5,       1.487731709,     0.01374362446,                 0,                 0,                 0,      0.1397249268,       1.487731709,     0.01374362446,                 0,    0.009237972396,    0.001782221608
          0,           0,         111,      -3.920533339,      -3.696925572,      -3.680050125,      -2.915904934,               0.5,       1.483430261,     0.01359298303,                 0,                 0,                 0,      0.1406830038,       1.483430261,     0.01359298303,                 0,    0.009163210018,    0.001782221608
          0,           0,         112,      -3.917889202,      -3.696933123,      -3.676989661,       -2.91347323,               0.5,       1.479163256,     0.01344523105,                 0,                 0,                 0,      0.1416306538,       1.479163256,     0.01344523105,                 0,    0.009089754625,    0.001782221608
          0,           0,         113,      -3.915227937,      -3.696891635,      -3.673937526,      -2.911022079,               0.5,       1.474929861,     0.01330044865,                 0,                 0,                 0,       0.142568001,       1.474929861,     0.01330044865,                 0,    0.009017682131,    0.001782221608
          0,           0,         114,      -3.912549942,      -3.696803954,      -3.670892886,      -2.908551027,               0.5,       1.470729481,     0.01315854048,                 0,                 0,                 0,      0.1434951889,       1.470729481,     0.01315854048,                 0,      0.0089469482,    0.001782221608
          0,           0,         115,      -3.909864378,      -3.696665264,      -3.667855347,      -2.906069592,               0.5,       1.466561524,     0.01301940364,                 0,                 0,                 0,      0.1444123271,       1.466561524,     0.01301940364,                 0,    0.008877502533,    0.001782221608
          0,           0,         116,      -3.907164232,      -3.696477933,      -3.664831138,      -2.903570693,               0.5,       1.462425244,     0.01288301502,                 0,                 0,                 0,      0.1453195278,       1.462425244,     0.01288301502,                 0,    0.008809349447,    0.001782221608
